대지위치,착공예정일,실착공일,사용승인일,위도,경도
경기도 광명시 노온사동 154-9,20161115.0,20161115.0,20170125.0,37.4515197,126.8492132
경기도 광명시 노온사동 155-4,20161031.0,20161031.0,20170407.0,37.4519797,126.8491769
경기도 광명시 노온사동 157-35,20160630.0,20160630.0,20170112.0,37.45253659999999,126.8504243
경기도 광명시 노온사동 158-1,20160525.0,20160525.0,20160830.0,37.4517815,126.8501159
경기도 광명시 노온사동 158-32,20160525.0,20160525.0,20160830.0,37.4519768,126.8503627
경기도 광명시 노온사동 160,20160513.0,20160513.0,20161025.0,37.4512897,126.8494101
경기도 광명시 노온사동 160-4,20160513.0,20160513.0,20161018.0,37.4512045,126.849664
경기도 광명시 노온사동 217-13,20160711.0,20160711.0,20161123.0,37.4485861,126.8460378
경기도 광명시 노온사동 221-2,20160812.0,20160812.0,20161129.0,37.4482086,126.8470409
경기도 광명시 노온사동 221-2,20160812.0,20160812.0,20161129.0,37.4482086,126.8470409
경기도 광명시 노온사동 363-25,20161229.0,20161229.0,20170904.0,37.4431317,126.8459612
경기도 광명시 노온사동 372-7,20160528.0,20160528.0,20161006.0,37.4434985,126.8450077
경기도 광명시 노온사동 376-2,20160729.0,20160729.0,20161124.0,37.4429425,126.8444942
경기도 광명시 노온사동 376-6,20160919.0,20160919.0,20161124.0,37.4428387,126.8446833
경기도 광명시 노온사동 409-9,20160530.0,20160530.0,20160831.0,37.444094,126.8478705
경기도 광명시 노온사동 569-1,20160524.0,20160524.0,20170420.0,37.4369354,126.8430313
경기도 광명시 노온사동 574-21,20161024.0,20161024.0,20170302.0,37.4365988,126.8436688
경기도 광명시 노온사동 574-38,20160517.0,20160517.0,20160808.0,37.436689,126.8448987
경기도 광명시 노온사동 637-10,20161118.0,20161118.0,20171228.0,37.4335912,126.8472162
경기도 광명시 노온사동 739-3,20160520.0,20160520.0,20161014.0,37.4261623,126.8463641
경기도 광명시 노온사동 739-5,20160520.0,20160520.0,20161024.0,37.4261341,126.8460857
경기도 광명시 노온사동 754-2,20160303.0,20160303.0,20160714.0,37.4270895,126.8489695
경기도 광명시 노온사동 761-5,20160729.0,20160729.0,20161206.0,37.42666699999999,126.8486835
경기도 광명시 소하동 35-13,20161209.0,20161209.0,20170707.0,37.4510609,126.8915377
경기도 광명시 소하동 55-182,20160222.0,20160303.0,20160608.0,37.4524306,126.8904523
경기도 광명시 소하동 546-2,20160315.0,20160315.0,20161026.0,37.44232179999999,126.8945961
경기도 광명시 소하동 681-5,20160607.0,20160607.0,20170201.0,37.4373766,126.892881
경기도 광명시 소하동 1077,20161107.0,20161107.0,20170224.0,37.4349824,126.8792145
경기도 광명시 소하동 1078-13,20160810.0,20160810.0,20170227.0,37.4344603,126.8789101
경기도 광명시 소하동 1078-14,20160426.0,20160426.0,20160927.0,37.4345465,126.8789284
경기도 광명시 소하동 1240,20160229.0,20160229.0,20160719.0,37.4362568,126.881594
경기도 광명시 소하동 1240-4,20161025.0,20161025.0,20170921.0,37.4361918,126.8824555
경기도 광명시 소하동 1243-7,20160620.0,20160620.0,20161109.0,37.4356927,126.8801931
경기도 광명시 소하동 1322-2,20160812.0,20160812.0,20170228.0,37.4477107,126.888762
경기도 광명시 소하동 1342,20161114.0,20161114.0,20171117.0,37.4479195,126.8828215
경기도 광명시 소하동 1342-1,20160310.0,20160310.0,20170703.0,37.447653,126.882827
경기도 광명시 소하동 1342-3,20160118.0,20160118.0,20160624.0,37.4469538,126.8823164
경기도 광명시 소하동 1343-1,20160923.0,20160923.0,20180722.0,37.4466765,126.8815602
경기도 광명시 소하동 1395-3,20161005.0,20161005.0,20170303.0,37.4314965,126.8754536
경기도 광명시 소하동 1395-7,20160812.0,20160812.0,20170119.0,37.4312568,126.8754252
경기도 광명시 소하동 1396-2,20160408.0,20160408.0,20160912.0,37.4316305,126.8759426
경기도 광명시 소하동 1398,20160307.0,20160307.0,20160720.0,37.4315559,126.8767465
경기도 광명시 소하동 산 144,20160525.0,,,37.4397486,126.881855
경기도 광명시 옥길동 63-18,20160601.0,20160601.0,20170117.0,37.4706108,126.8424394
경기도 광명시 옥길동 63-39,20161209.0,20161209.0,20170621.0,37.4706733,126.8422646
경기도 광명시 옥길동 90-1,20160923.0,20160923.0,20161230.0,37.47371210000001,126.840163
경기도 광명시 일직동 223-21,20160627.0,20160627.0,20161201.0,37.4212396,126.886224
경기도 광명시 일직동 223-23,20160329.0,20160329.0,20160726.0,37.4212396,126.886224
경기도 광명시 일직동 372,20161019.0,20161019.0,20170425.0,37.4212396,126.886224
경기도 광명시 일직동 503-15,20160321.0,20160321.0,20161020.0,37.4212396,126.886224
경기도 광명시 일직동 505,20160223.0,20160223.0,20160928.0,37.4212396,126.886224
경기도 광명시 일직동 508-3,20160122.0,20160119.0,20180724.0,37.4212396,126.886224
경기도 광명시 일직동 509-2,20160223.0,20160223.0,20181026.0,37.4212396,126.886224
경기도 광명시 일직동 510-7,20160624.0,20160624.0,20170512.0,37.4212396,126.886224
경기도 광명시 일직동 511-5,20161028.0,20161028.0,20180723.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 일직동 512,20160421.0,20160421.0,20210813.0,37.4212396,126.886224
경기도 광명시 철산동 97,20160803.0,20160803.0,20170102.0,37.4862579,126.8665283
경기도 광명시 철산동 144,20160414.0,20160414.0,20160826.0,37.484648,126.865863
경기도 광명시 철산동 223-5,20160106.0,20160106.0,20160425.0,37.4792675,126.864762
경기도 광명시 철산동 509-261,20160310.0,20160310.0,20180102.0,37.4713058,126.8650416
경기도 광명시 하안동 238-15,20161226.0,20161226.0,20170731.0,37.4561232,126.8767644
경기도 광명시 하안동 241-1,20160912.0,20160912.0,20170630.0,37.4566628,126.8778779
경기도 광명시 하안동 241-4,20160720.0,20160720.0,20170807.0,37.4565008,126.8778565
경기도 광명시 하안동 295-3,20160125.0,,,37.4592254,126.8816833
경기도 광명시 하안동 369-2,20160407.0,20160407.0,20160830.0,37.4510035,126.8661443
경기도 광명시 하안동 865-8,20160509.0,20160509.0,20161116.0,37.4542831,126.8600635
경기도 광명시 하안동 868-3,20160601.0,20160601.0,20161202.0,37.4536341,126.8624004
경기도 광명시 하안동 868-4,20160302.0,20160302.0,20160704.0,37.4536556,126.8622046
경기도 광명시 하안동 869,20161115.0,20161115.0,20170726.0,37.4539484,126.8614611
경기도 광명시 하안동 874,20160425.0,20160425.0,20160928.0,37.4535895,126.8610734
경기도 광명시 하안동 875-1,20160608.0,20160608.0,20161207.0,37.4534832,126.8620945
경기도 광명시 하안동 875-2,20161104.0,20161104.0,20170607.0,37.4534635,126.8622831
경기도 광명시 가학동 264,20170918.0,20170918.0,20180112.0,37.4153331,126.8589962
경기도 광명시 가학동 264-4,20170918.0,20170918.0,20180112.0,37.4152971,126.8587129
경기도 광명시 가학동 280-4,20170320.0,20170320.0,20170627.0,37.4164904,126.8568929
경기도 광명시 가학동 299-6,20170203.0,20170203.0,20171023.0,37.4192559,126.8566508
경기도 광명시 가학동 320-1,20170317.0,20170317.0,20170728.0,37.4210842,126.8563509
경기도 광명시 가학동 324-3,20170317.0,20170317.0,20170727.0,37.4210717,126.8561961
경기도 광명시 가학동 325-1,20170929.0,20171003.0,20180129.0,37.4204099,126.856055
경기도 광명시 가학동 327,20170103.0,20170103.0,20180831.0,37.421036,126.8557536
경기도 광명시 가학동 342-2,20170918.0,,20171219.0,37.4215046,126.8553266
경기도 광명시 가학동 486-5,20170322.0,20170321.0,20170816.0,37.418351,126.8513585
경기도 광명시 가학동 535,20171123.0,20171123.0,20181101.0,37.4164463,126.8525768
경기도 광명시 가학동 815-3,20170508.0,20170502.0,20171114.0,37.4122639,126.8633231
경기도 광명시 가학동 819-1,20170426.0,20170426.0,20170901.0,37.4132095,126.8623605
경기도 광명시 가학동 819-28,20170420.0,20170420.0,20170901.0,37.4132602,126.8625478
경기도 광명시 가학동 909-3,20170204.0,20170204.0,20171212.0,37.4078931,126.8539903
경기도 광명시 가학동 산 14-1,20171030.0,20171030.0,20190111.0,37.427194,126.863446
경기도 광명시 광명동 28-10,20171020.0,20171020.0,20180501.0,37.4796377,126.8600031
경기도 광명시 광명동 32-76,20170119.0,20170119.0,20170619.0,37.4792441,126.8610581
경기도 광명시 광명동 32-85,20171107.0,20171107.0,20180717.0,37.4784154,126.8611686
경기도 광명시 광명동 32-134,20170628.0,20170628.0,20180108.0,37.4785203,126.8617479
경기도 광명시 광명동 32-176,20170605.0,20170605.0,20171103.0,37.4790385,126.8621519
경기도 광명시 광명동 33,20170602.0,20170602.0,20200427.0,37.4779498,126.8601972
경기도 광명시 광명동 49-82,20170605.0,20170605.0,20171228.0,37.4749785,126.8543653
경기도 광명시 광명동 55-5,20170804.0,20170804.0,20191205.0,37.4838954,126.8558886
경기도 광명시 광명동 58-10,20170228.0,20170228.0,20171113.0,37.4836788,126.8570773
경기도 광명시 광명동 92-2,20170320.0,20170323.0,20190307.0,37.4834278,126.8565849
경기도 광명시 광명동 92-10,20170512.0,20170512.0,20180124.0,37.482778,126.8562863
경기도 광명시 광명동 101-5,20170524.0,20170608.0,20180803.0,37.4823607,126.8554697
경기도 광명시 광명동 126-13,20170912.0,20170912.0,20180308.0,37.4789775,126.8591676
경기도 광명시 광명동 139-12,20170126.0,20170126.0,20170613.0,37.480921,126.8562204
경기도 광명시 광명동 148-6,20170911.0,20170911.0,20180205.0,37.4813953,126.8524886
경기도 광명시 광명동 153-1,20171128.0,20171128.0,20180724.0,37.4812315,126.8501395
경기도 광명시 광명동 158-117,20170309.0,20170309.0,20170711.0,37.4807359,126.8540524
경기도 광명시 광명동 158-526,20170828.0,20170828.0,20180921.0,37.4784314,126.8546629
경기도 광명시 광명동 158-833,20171218.0,20171218.0,20180725.0,37.4793821,126.8528586
경기도 광명시 광명동 158-949,20170823.0,20170823.0,20180309.0,37.4798132,126.8503541
경기도 광명시 광명동 158-1079,20170526.0,20170526.0,20171020.0,37.4810828,126.8515056
경기도 광명시 광명동 158-1151,20170904.0,20170904.0,20180112.0,37.4813061,126.8530874
경기도 광명시 광명동 183-25,20170903.0,20170903.0,20180515.0,37.4796892,126.8496093
경기도 광명시 광명동 183-51,20170317.0,20170317.0,20171101.0,37.4791354,126.8496003
경기도 광명시 광명동 189-58,20170530.0,20170530.0,20171017.0,37.4790575,126.8507065
경기도 광명시 광명동 213-2,20171211.0,20171211.0,20180620.0,37.4779524,126.8489027
경기도 광명시 광명동 213-8,20170912.0,20170912.0,20180409.0,37.478021,126.8485635
경기도 광명시 광명동 247-5,20170720.0,20170720.0,20180614.0,37.4748976,126.8476067
경기도 광명시 광명동 287-1,20171214.0,20171214.0,20180627.0,37.4761474,126.8521276
경기도 광명시 광명동 288-46,20171214.0,20171214.0,20180627.0,37.4761072,126.8522585
경기도 광명시 광명동 288-62,20170911.0,20170911.0,20181112.0,37.4756296,126.85197
경기도 광명시 광명동 290-36,20170918.0,20170918.0,20180302.0,37.4747122,126.8508885
경기도 광명시 광명동 298-61,20170131.0,20170131.0,20170831.0,37.4742934,126.8535635
경기도 광명시 광명동 348-47,20171123.0,20171123.0,20180621.0,37.4733751,126.8500625
경기도 광명시 광명동 569-2,20170225.0,20170225.0,20170807.0,37.4616221,126.8506104
경기도 광명시 광명동 586,20170920.0,20170920.0,20180226.0,37.4614685,126.8532984
경기도 광명시 광명동 586-5,20170920.0,20170920.0,20180309.0,37.4611799,126.853395
경기도 광명시 노온사동 152-4,20170427.0,20170427.0,20170804.0,37.45150940000001,126.8482467
경기도 광명시 노온사동 159-9,20170914.0,20170914.0,20171215.0,37.4515979,126.8505865
경기도 광명시 노온사동 209-18,20170830.0,20170830.0,20171227.0,37.4496166,126.8488421
경기도 광명시 노온사동 217-11,20170508.0,20170508.0,20171219.0,37.4483402,126.845986
경기도 광명시 노온사동 217-22,20170511.0,20170511.0,20171219.0,37.44858079999999,126.8459409
경기도 광명시 노온사동 356,20170718.0,20170718.0,20171109.0,37.4444969,126.8466071
경기도 광명시 노온사동 356,20170718.0,20170718.0,20171109.0,37.4444969,126.8466071
경기도 광명시 노온사동 360-5,20170823.0,20170823.0,20171213.0,37.4433012,126.8467434
경기도 광명시 노온사동 742-6,20170309.0,20170309.0,20171107.0,37.4269601,126.8468405
경기도 광명시 노온사동 742-8,20170309.0,20170309.0,20171110.0,37.4269601,126.8468405
경기도 광명시 노온사동 754-1,20171102.0,20171102.0,20180322.0,37.4275358,126.8483761
경기도 광명시 노온사동 754-9,20171102.0,20171102.0,20180322.0,37.4273988,126.8484955
경기도 광명시 노온사동 754-10,20171102.0,20171102.0,20180322.0,37.42726870000001,126.8486765
경기도 광명시 노온사동 755-1,20170821.0,20170821.0,20180119.0,37.4271085,126.8481926
경기도 광명시 노온사동 755-3,20170821.0,20170821.0,20180119.0,37.427184,126.8483947
경기도 광명시 노온사동 759-5,20170309.0,20170309.0,20171109.0,37.4267528,126.8471749
경기도 광명시 노온사동 760-2,20170911.0,20170911.0,20180115.0,37.4264487,126.8470409
경기도 광명시 노온사동 760-10,20170911.0,20170911.0,20180115.0,37.4264445,126.847245
경기도 광명시 노온사동 761-9,20170522.0,20170522.0,20171127.0,37.4266374,126.848382
